level(m)  area(m2)
 2711.0020      16808
 2711.0029      16812
 2711.0039      16812
 2711.0049      16820
 2711.0061      16828
 2711.0071      16828
 2711.0081      16828
 2711.0090      16832
 2711.0100      16836
 2711.0110      16836
 2711.0120      16836
 2711.0129      16840
 2711.0139      16840
 2711.0149      16840
 2711.0161      16840
 2711.0171      16848
 2711.0181      16848
 2711.0190      16856
 2711.0200      16868
 2711.0210      16868
 2711.0220      16868
 2711.0229      16872
 2711.0239      16880
 2711.0249      16884
 2711.0259      16896
 2711.0271      16900
 2711.0281      16908
 2711.0291      16916
 2711.0300      16932
 2711.0310      16932
 2711.0320      16932
 2711.0330      16936
 2711.0339      16936
 2711.0349      16948
 2711.0359      16952
 2711.0371      16952
 2711.0381      16956
 2711.0391      16960
 2711.0400      16964
 2711.0410      16964
 2711.0420      16968
 2711.0430      16972
 2711.0439      16984
 2711.0449      16988
 2711.0459      16992
 2711.0471      16996
 2711.0481      16996
 2711.0491      16996
 2711.0500      17000
 2711.0510      17004
 2711.0520      17012
 2711.0530      17012
 2711.0540      17012
 2711.0549      17012
 2711.0559      17012
 2711.0569      17012
 2711.0581      17024
 2711.0591      17028
 2711.0601      17036
 2711.0610      17036
 2711.0620      17036
 2711.0630      17036
 2711.0640      17036
 2711.0649      17036
 2711.0659      17036
 2711.0669      17040
 2711.0681      17048
 2711.0691      17052
 2711.0701      17052
 2711.0710      17052
 2711.0720      17060
 2711.0730      17060
 2711.0740      17064
 2711.0750      17068
 2711.0759      17072
 2711.0769      17076
 2711.0779      17076
 2711.0791      17084
 2711.0801      17088
 2711.0811      17088
 2711.0820      17092
 2711.0830      17096
 2711.0840      17108
 2711.0850      17108
 2711.0859      17108
 2711.0869      17108
 2711.0879      17112
 2711.0891      17112
 2711.0901      17124
 2711.0911      17124
 2711.0920      17128
 2711.0930      17132
 2711.0940      17132
 2711.0950      17136
 2711.0959      17140
 2711.0969      17140
 2711.0979      17140
 2711.0991      17140
 2711.1001      17140
 2711.1011      17140
 2711.1021      17144
 2711.1030      17144
 2711.1040      17148
 2711.1050      17148
 2711.1060      17152
 2711.1069      17156
 2711.1079      17160
 2711.1089      17164
 2711.1101      17168
 2711.1111      17172
 2711.1121      17172
 2711.1130      17172
 2711.1140      17176
 2711.1150      17176
 2711.1160      17180
 2711.1169      17188
 2711.1179      17192
 2711.1189      17192
 2711.1201      17200
 2711.1211      17204
 2711.1221      17212
 2711.1230      17216
 2711.1240      17224
 2711.1250      17224
 2711.1260      17224
 2711.1270      17224
 2711.1279      17224
 2711.1289      17224
 2711.1299      17224
 2711.1311      17228
 2711.1321      17236
 2711.1331      17244
 2711.1340      17244
 2711.1350      17248
 2711.1360      17248
 2711.1370      17252
 2711.1379      17252
 2711.1389      17268
 2711.1399      17268
 2711.1411      17276
 2711.1421      17276
 2711.1431      17280
 2711.1440      17292
 2711.1450      17304
 2711.1460      17304
 2711.1470      17304
 2711.1479      17308
 2711.1489      17312
 2711.1499      17312
 2711.1509      17320
 2711.1521      17320
 2711.1531      17324
 2711.1541      17332
 2711.1550      17340
 2711.1560      17340
 2711.1570      17344
 2711.1580      17344
 2711.1589      17348
 2711.1599      17352
 2711.1609      17352
 2711.1621      17364
 2711.1631      17372
 2711.1641      17376
 2711.1650      17376
 2711.1660      17388
 2711.1670      17388
 2711.1680      17400
 2711.1689      17404
 2711.1699      17408
 2711.1709      17408
 2711.1721      17412
 2711.1731      17412
 2711.1741      17416
 2711.1750      17420
 2711.1760      17420
 2711.1770      17428
 2711.1780      17432
 2711.1790      17440
 2711.1799      17444
 2711.1809      17448
 2711.1819      17448
 2711.1831      17448
 2711.1841      17448
 2711.1851      17448
 2711.1860      17456
 2711.1870      17456
 2711.1880      17456
 2711.1890      17460
 2711.1899      17464
 2711.1909      17464
 2711.1919      17464
 2711.1931      17472
 2711.1941      17472
 2711.1951      17476
 2711.1960      17476
 2711.1970      17476
 2711.1980      17476
 2711.1990      17488
 2711.2000      17496
 2711.2009      17504
 2711.2019      17504
 2711.2029      17504
 2711.2041      17508
 2711.2051      17512
 2711.2061      17512
 2711.2070      17512
 2711.2080      17512
 2711.2090      17512
 2711.2100      17520
 2711.2109      17520
 2711.2119      17520
 2711.2129      17520
 2711.2141      17524
 2711.2151      17524
 2711.2161      17524
 2711.2170      17524
 2711.2180      17524
 2711.2190      17528
 2711.2200      17532
 2711.2209      17540
 2711.2219      17552
 2711.2229      17552
 2711.2241      17556
 2711.2251      17556
 2711.2261      17556
 2711.2271      17556
 2711.2280      17556
 2711.2290      17560
 2711.2300      17560
 2711.2310      17560
 2711.2319      17576
 2711.2329      17584
 2711.2339      17584
 2711.2351      17588
 2711.2361      17588
 2711.2371      17588
 2711.2380      17588
 2711.2390      17588
 2711.2400      17588
 2711.2410      17592
 2711.2419      17592
 2711.2429      17596
 2711.2439      17596
 2711.2451      17596
 2711.2461      17596
 2711.2471      17596
 2711.2480      17604
 2711.2490      17604
 2711.2500      17608
 2711.2510      17608
 2711.2520      17608
 2711.2529      17612
 2711.2539      17616
 2711.2549      17616
 2711.2561      17620
 2711.2571      17628
 2711.2581      17632
 2711.2590      17640
 2711.2600      17640
 2711.2610      17640
 2711.2620      17644
 2711.2629      17648
 2711.2639      17652
 2711.2649      17652
 2711.2661      17656
 2711.2671      17656
 2711.2681      17660
 2711.2690      17660
 2711.2700      17660
 2711.2710      17660
 2711.2720      17664
 2711.2729      17668
 2711.2739      17668
 2711.2749      17668
 2711.2759      17668
 2711.2771      17676
 2711.2781      17684
 2711.2791      17688
 2711.2800      17700
 2711.2810      17700
 2711.2820      17704
 2711.2830      17704
 2711.2839      17712
 2711.2849      17716
 2711.2859      17716
 2711.2871      17724
 2711.2881      17724
 2711.2891      17724
 2711.2900      17736
 2711.2910      17736
 2711.2920      17736
 2711.2930      17736
 2711.2939      17752
 2711.2949      17752
 2711.2959      17752
 2711.2971      17752
 2711.2981      17752
 2711.2991      17756
 2711.3000      17760
 2711.3010      17760
 2711.3020      17760
 2711.3030      17760
 2711.3040      17760
 2711.3049      17764
 2711.3059      17772
 2711.3069      17776
 2711.3081      17780
 2711.3091      17780
 2711.3101      17788
 2711.3110      17788
 2711.3120      17796
 2711.3130      17800
 2711.3140      17808
 2711.3149      17808
 2711.3159      17812
 2711.3169      17812
 2711.3181      17816
 2711.3191      17816
 2711.3201      17816
 2711.3210      17828
 2711.3220      17828
 2711.3230      17832
 2711.3240      17832
 2711.3250      17836
 2711.3259      17840
 2711.3269      17848
 2711.3279      17848
 2711.3291      17852
 2711.3301      17856
 2711.3311      17860
 2711.3320      17868
 2711.3330      17876
 2711.3340      17876
 2711.3350      17880
 2711.3359      17880
 2711.3369      17880
 2711.3379      17880
 2711.3391      17888
 2711.3401      17908
 2711.3411      17908
 2711.3420      17908
 2711.3430      17912
 2711.3440      17920
 2711.3450      17928
 2711.3459      17928
 2711.3469      17928
 2711.3479      17932
 2711.3491      17944
 2711.3501      17944
 2711.3511      17948
 2711.3521      17960
 2711.3530      17976
 2711.3540      17984
 2711.3550      17984
 2711.3560      17992
 2711.3569      18000
 2711.3579      18004
 2711.3589      18008
 2711.3601      18012
 2711.3611      18012
 2711.3621      18012
 2711.3630      18020
 2711.3640      18024
 2711.3650      18028
 2711.3660      18028
 2711.3669      18032
 2711.3679      18036
 2711.3689      18040
 2711.3701      18040
 2711.3711      18044
 2711.3721      18044
 2711.3730      18044
 2711.3740      18044
 2711.3750      18052
 2711.3760      18056
 2711.3770      18056
 2711.3779      18064
 2711.3789      18068
 2711.3799      18072
 2711.3811      18080
 2711.3821      18080
 2711.3831      18080
 2711.3840      18084
 2711.3850      18084
 2711.3860      18084
 2711.3870      18084
 2711.3879      18088
 2711.3889      18088
 2711.3899      18092
 2711.3911      18092
 2711.3921      18096
 2711.3931      18096
 2711.3940      18096
 2711.3950      18096
 2711.3960      18096
 2711.3970      18100
 2711.3979      18108
 2711.3989      18112
 2711.3999      18116
 2711.4009      18120
 2711.4021      18120
 2711.4031      18120
 2711.4041      18120
 2711.4050      18120
 2711.4060      18124
 2711.4070      18124
 2711.4080      18128
 2711.4089      18132
 2711.4099      18132
 2711.4109      18132
 2711.4121      18140
 2711.4131      18144
 2711.4141      18144
 2711.4150      18148
 2711.4160      18148
 2711.4170      18152
 2711.4180      18156
 2711.4189      18160
 2711.4199      18168
 2711.4209      18168
 2711.4221      18168
 2711.4231      18168
 2711.4241      18172
 2711.4250      18172
 2711.4260      18172
 2711.4270      18180
 2711.4280      18180
 2711.4290      18184
 2711.4299      18188
 2711.4309      18192
 2711.4319      18192
 2711.4331      18192
 2711.4341      18192
 2711.4351      18196
 2711.4360      18200
 2711.4370      18204
 2711.4380      18204
 2711.4390      18208
 2711.4399      18212
 2711.4409      18212
 2711.4419      18212
 2711.4431      18216
 2711.4441      18224
 2711.4451      18228
 2711.4460      18228
 2711.4470      18228
 2711.4480      18232
 2711.4490      18232
 2711.4500      18232
 2711.4509      18236
 2711.4519      18236
 2711.4529      18236
 2711.4541      18244
 2711.4551      18248
 2711.4561      18248
 2711.4570      18256
 2711.4580      18260
 2711.4590      18260
 2711.4600      18260
 2711.4609      18260
 2711.4619      18268
 2711.4629      18268
 2711.4641      18268
 2711.4651      18268
 2711.4661      18268
 2711.4670      18268
 2711.4680      18268
 2711.4690      18268
 2711.4700      18268
 2711.4709      18268
 2711.4719      18272
 2711.4729      18276
 2711.4741      18280
 2711.4751      18280
 2711.4761      18280
 2711.4771      18284
 2711.4780      18292
 2711.4790      18292
 2711.4800      18292
 2711.4810      18304
 2711.4819      18304
 2711.4829      18308
 2711.4839      18308
 2711.4851      18320
 2711.4861      18332
 2711.4871      18332
 2711.4880      18340
 2711.4890      18340
 2711.4900      18340
 2711.4910      18340
 2711.4919      18344
 2711.4929      18344
 2711.4939      18348
 2711.4951      18356
 2711.4961      18356
 2711.4971      18360
 2711.4980      18368
 2711.4990      18368
 2711.5000      18372
 2711.5010      18372
 2711.5020      18372
 2711.5029      18372
 2711.5039      18376
 2711.5049      18388
 2711.5061      18396
 2711.5071      18396
 2711.5081      18400
 2711.5090      18404
 2711.5100      18404
 2711.5110      18408
 2711.5120      18412
 2711.5129      18416
 2711.5139      18424
 2711.5149      18436
 2711.5161      18440
 2711.5171      18444
 2711.5181      18448
 2711.5190      18452
 2711.5200      18452
 2711.5210      18456
 2711.5220      18468
 2711.5229      18472
 2711.5239      18480
 2711.5249      18480
 2711.5259      18480
 2711.5271      18484
 2711.5281      18484
 2711.5291      18484
 2711.5300      18496
 2711.5310      18500
 2711.5320      18500
 2711.5330      18500
 2711.5339      18500
 2711.5349      18504
 2711.5359      18504
 2711.5371      18504
 2711.5381      18504
 2711.5391      18504
 2711.5400      18516
 2711.5410      18520
 2711.5420      18520
 2711.5430      18520
 2711.5439      18532
 2711.5449      18536
 2711.5459      18544
 2711.5471      18548
 2711.5481      18552
 2711.5491      18556
 2711.5500      18568
 2711.5510      18568
 2711.5520      18572
 2711.5530      18576
 2711.5540      18580
 2711.5549      18588
 2711.5559      18596
 2711.5569      18600
 2711.5581      18600
 2711.5591      18604
 2711.5601      18604
 2711.5610      18604
 2711.5620      18604
 2711.5630      18604
 2711.5640      18604
 2711.5649      18608
 2711.5659      18608
 2711.5669      18608
 2711.5681      18620
 2711.5691      18632
 2711.5701      18632
 2711.5710      18640
 2711.5720      18640
 2711.5730      18644
 2711.5740      18644
 2711.5750      18648
 2711.5759      18660
 2711.5769      18668
 2711.5779      18668
 2711.5791      18676
 2711.5801      18676
 2711.5811      18676
 2711.5820      18684
 2711.5830      18688
 2711.5840      18688
 2711.5850      18688
 2711.5859      18692
 2711.5869      18692
 2711.5879      18696
 2711.5891      18708
 2711.5901      18708
 2711.5911      18708
 2711.5920      18716
 2711.5930      18720
 2711.5940      18728
 2711.5950      18732
 2711.5959      18732
 2711.5969      18736
 2711.5979      18736
 2711.5991      18736
 2711.6001      18740
 2711.6011      18744
 2711.6021      18752
 2711.6030      18760
 2711.6040      18768
 2711.6050      18768
 2711.6060      18772
 2711.6069      18780
 2711.6079      18780
 2711.6089      18780
 2711.6101      18780
 2711.6111      18780
 2711.6121      18780
 2711.6130      18780
 2711.6140      18780
 2711.6150      18788
 2711.6160      18792
 2711.6169      18792
 2711.6179      18796
 2711.6189      18800
 2711.6201      18804
 2711.6211      18804
 2711.6221      18808
 2711.6230      18816
 2711.6240      18824
 2711.6250      18824
 2711.6260      18824
 2711.6270      18828
 2711.6279      18828
 2711.6289      18832
 2711.6299      18836
 2711.6311      18840
 2711.6321      18840
 2711.6331      18840
 2711.6340      18848
 2711.6350      18852
 2711.6360      18860
 2711.6370      18868
 2711.6379      18868
 2711.6389      18872
 2711.6399      18876
 2711.6411      18880
 2711.6421      18880
 2711.6431      18880
 2711.6440      18880
 2711.6450      18880
 2711.6460      18888
 2711.6470      18888
 2711.6479      18892
 2711.6489      18892
